territory_id,territory_name,federal_district_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
TER076,Республика Тыва,Сибирский федеральный округ (с 03.11.2018),2048,0.0,0.0,0.0,127252.4861579866,155021.0886241968,7441.01225396822,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":155021.0886241968,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":127252.4861579866,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":7441.01225396822}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,89bb2c2873627be5890b205f329d357bca85e24d4cddeacb0ff743395ef551a3
TER077,Республика Хакасия,Сибирский федеральный округ (с 03.11.2018),2048,1182.9978654047343,48469.84020750953,48469.84020750953,269268.6048214074,220798.7646138979,3091.1827045883947,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":48469.84020750953,""domestic_sector_supply_total_with_unemployment_reserve_persons"":220798.7646138979,""foreign_labor_stock_need_persons"":48469.84020750953,""labor_demand_required_persons"":269268.6048214074,""recommended_annual_quota_persons"":1182.9978654047343,""unemployment_reserve_sector_allocated_persons"":3091.1827045883947}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,1675a331221d28bca6c66f8c3bb1e2b24ecaab397323630495afc092bbd740cc
TER041,Ростовская область,Южный федеральный округ (с 29.07.2016),2048,7747.587875814268,417459.5505630607,417459.5505630607,2194808.2341676406,1778932.4910104936,37357.58231118483,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":417459.5505630607,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1778932.4910104936,""foreign_labor_stock_need_persons"":417459.5505630607,""labor_demand_required_persons"":2194808.2341676406,""recommended_annual_quota_persons"":7747.587875814268,""unemployment_reserve_sector_allocated_persons"":37357.58231118483}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,614133f322cabbee4dd2cd63950bcb0764fb4ca4aa29cdb28f72a14c2a56cee8
TER014,Рязанская область,Центральный федеральный округ,2048,3471.5046247683767,99942.30843963823,99942.30843963823,476001.1207345419,376058.8122949037,7521.176245905866,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":99942.30843963823,""domestic_sector_supply_total_with_unemployment_reserve_persons"":376058.8122949037,""foreign_labor_stock_need_persons"":99942.30843963823,""labor_demand_required_persons"":476001.1207345419,""recommended_annual_quota_persons"":3471.5046247683767,""unemployment_reserve_sector_allocated_persons"":7521.176245905866}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,be9c7fdea0c45c5f9226f8da9dd214efe2123a10c1da28a94d34798922813079
TER063,Самарская область,Приволжский федеральный округ,2048,9719.419057340128,238520.5543159934,238520.5543159934,1570382.9699256062,1332967.6458946264,23993.417626145365,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":238520.5543159934,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1332967.6458946264,""foreign_labor_stock_need_persons"":238520.5543159934,""labor_demand_required_persons"":1570382.9699256062,""recommended_annual_quota_persons"":9719.419057340128,""unemployment_reserve_sector_allocated_persons"":23993.417626145365}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,d11cc2a35fb557c5b6f786529618041b5765d25d9781d95f4559899818e089a3
TER064,Саратовская область,Приволжский федеральный округ,2048,7188.889825681816,289462.8246294062,289462.8246294062,1191455.6630522355,902712.2274934852,14443.395639840594,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":289462.8246294062,""domestic_sector_supply_total_with_unemployment_reserve_persons"":902712.2274934852,""foreign_labor_stock_need_persons"":289462.8246294062,""labor_demand_required_persons"":1191455.6630522355,""recommended_annual_quota_persons"":7188.889825681816,""unemployment_reserve_sector_allocated_persons"":14443.395639840594}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,dbd0335e9c246bfffc5771ec673e784ea9209c486c3d2ea4ca9d9e0730bc013d
TER094,Сахалинская область,Дальневосточный федеральный округ (с 03.11.2018),2048,2216.4940853184266,49351.784345941895,49351.784345941895,279115.0801815047,229763.29583556284,3446.4494375351865,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":49351.784345941895,""domestic_sector_supply_total_with_unemployment_reserve_persons"":229763.29583556284,""foreign_labor_stock_need_persons"":49351.784345941895,""labor_demand_required_persons"":279115.0801815047,""recommended_annual_quota_persons"":2216.4940853184266,""unemployment_reserve_sector_allocated_persons"":3446.4494375351865}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,fc063e51135689504cb01b8e0c8a9cc397857092267576cb9c94647f39df1f8c
TER068,Свердловская область,Уральский федеральный округ,2048,12177.093011315825,254259.18059844302,254259.18059844302,2092893.3530912222,1839511.8874241759,25753.166423946466,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":254259.18059844302,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1839511.8874241759,""foreign_labor_stock_need_persons"":254259.18059844302,""labor_demand_required_persons"":2092893.3530912222,""recommended_annual_quota_persons"":12177.093011315825,""unemployment_reserve_sector_allocated_persons"":25753.166423946466}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,7a20dcc032dcf715ccdd6be2b7febf44b16a5c56e1bd47ffacc16ad8663a10cb
TER015,Смоленская область,Центральный федеральный округ,2048,3020.9833996428106,71122.1722938938,71122.1722938938,375077.8789260332,304000.2106342112,6080.004212681289,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":71122.1722938938,""domestic_sector_supply_total_with_unemployment_reserve_persons"":304000.2106342112,""foreign_labor_stock_need_persons"":71122.1722938938,""labor_demand_required_persons"":375077.8789260332,""recommended_annual_quota_persons"":3020.9833996428106,""unemployment_reserve_sector_allocated_persons"":6080.004212681289}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,499ecda01e716244e4c1edb7433ce337be48fbdc0ac4613cc79a799e60995b93
TER050,Ставропольский край,Северо-Кавказский федеральный округ,2048,2863.388242706711,214491.9993741273,214491.9993741273,1480112.4738600466,1266288.3980710283,37988.65194199818,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":214491.9993741273,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1266288.3980710283,""foreign_labor_stock_need_persons"":214491.9993741273,""labor_demand_required_persons"":1480112.4738600466,""recommended_annual_quota_persons"":2863.388242706711,""unemployment_reserve_sector_allocated_persons"":37988.65194199818}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,6f9c421e8c72c87b912e2d11f287b8d96511814e792dbc9b592930b656e6ce75
TER016,Тамбовская область,Центральный федеральный округ,2048,3249.1803431034627,136781.84197371677,136781.84197371677,466524.06620346144,329937.71337424323,5279.003413980544,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":136781.84197371677,""domestic_sector_supply_total_with_unemployment_reserve_persons"":329937.71337424323,""foreign_labor_stock_need_persons"":136781.84197371677,""labor_demand_required_persons"":466524.06620346144,""recommended_annual_quota_persons"":3249.1803431034627,""unemployment_reserve_sector_allocated_persons"":5279.003413980544}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,82a494e5824308c295a73085f0793419d39398b8838ea1dd43a8d613a8556c32
TER017,Тверская область,Центральный федеральный округ,2048,3582.206719551529,140451.73877426077,140451.73877426077,600009.3519143322,460075.10395938996,10121.652287096087,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":140451.73877426077,""domestic_sector_supply_total_with_unemployment_reserve_persons"":460075.10395938996,""foreign_labor_stock_need_persons"":140451.73877426077,""labor_demand_required_persons"":600009.3519143322,""recommended_annual_quota_persons"":3582.206719551529,""unemployment_reserve_sector_allocated_persons"":10121.652287096087}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,8955a660410fd89da942500e5d6e727e77dcb7f0d0dd45d3eec86527c87758eb
TER084,Томская область,Сибирский федеральный округ (с 03.11.2018),2048,2386.7380430449793,73597.83888670515,73597.83888670515,524207.6020800011,451457.9495493888,14898.112334079133,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":73597.83888670515,""domestic_sector_supply_total_with_unemployment_reserve_persons"":451457.9495493888,""foreign_labor_stock_need_persons"":73597.83888670515,""labor_demand_required_persons"":524207.6020800011,""recommended_annual_quota_persons"":2386.7380430449793,""unemployment_reserve_sector_allocated_persons"":14898.112334079133}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,f6d47fa38b66347649f7ee4eaa273204c592dd246d4606b1fff497ab35e8f7dd
TER018,Тульская область,Центральный федеральный округ,2048,5820.1111225699715,167121.65236658693,167121.65236658693,714496.5655619578,547374.9131953708,8210.623697933452,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":167121.65236658693,""domestic_sector_supply_total_with_unemployment_reserve_persons"":547374.9131953708,""foreign_labor_stock_need_persons"":167121.65236658693,""labor_demand_required_persons"":714496.5655619578,""recommended_annual_quota_persons"":5820.1111225699715,""unemployment_reserve_sector_allocated_persons"":8210.623697933452}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,d2cad71a783562c5b31ab6b1fef6f74f3dada7ee6aa786b64320dd531d4c4f66
TER072,Тюменская область (кроме Ханты-Мансийского автономного округа-Югры и Ямало-Ненецкого автономного округа),Уральский федеральный округ,2048,1121.086746512592,43960.357178491846,44016.652002269526,770292.1857123994,727256.2140113774,13817.868066235253,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":44016.652002269526,""domestic_sector_supply_total_with_unemployment_reserve_persons"":727256.2140113774,""foreign_labor_stock_need_persons"":43960.357178491846,""labor_demand_required_persons"":770292.1857123994,""recommended_annual_quota_persons"":1121.086746512592,""unemployment_reserve_sector_allocated_persons"":13817.868066235253}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,aba0d562e123f673911b449ab16c46f70a37695839b175ff504571ac21b5e1d7
TER056,Удмуртская Республика,Приволжский федеральный округ,2048,3071.888425451345,30990.699304039324,30990.699304039324,616937.5988087727,586029.7467304914,8204.416454228673,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":30990.699304039324,""domestic_sector_supply_total_with_unemployment_reserve_persons"":586029.7467304914,""foreign_labor_stock_need_persons"":30990.699304039324,""labor_demand_required_persons"":616937.5988087727,""recommended_annual_quota_persons"":3071.888425451345,""unemployment_reserve_sector_allocated_persons"":8204.416454228673}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,c4e2e0d19e4b4d9b17aa87a996051ffe8de0264f37cad1f7107983faae96a26e
TER065,Ульяновская область,Приволжский федеральный округ,2048,2742.579407167481,99119.1696641895,99119.1696641895,530266.6264853064,431147.4568211169,6898.359309124448,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":99119.1696641895,""domestic_sector_supply_total_with_unemployment_reserve_persons"":431147.4568211169,""foreign_labor_stock_need_persons"":99119.1696641895,""labor_demand_required_persons"":530266.6264853064,""recommended_annual_quota_persons"":2742.579407167481,""unemployment_reserve_sector_allocated_persons"":6898.359309124448}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,17f830c53abe8bbb76b8732ffa33b199437b5769a93393940c601ce971959c68
TER091,Хабаровский край,Дальневосточный федеральный округ (с 03.11.2018),2048,0.0,0.0,0.0,356280.07537334756,614715.568584286,7991.3023915909935,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":614715.568584286,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":356280.07537334756,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":7991.3023915909935}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,84d5237145a0f9ddb35192869b5edc326c56049a10aed950b26824966b81242e
TER070,Ханты-Мансийский автономный округ - Югра (Тюменская область),Уральский федеральный округ,2048,10601.879686024151,231840.8263208465,231840.8263208465,1299756.643093899,1068435.8530606318,10684.358530620866,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":231840.8263208465,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1068435.8530606318,""foreign_labor_stock_need_persons"":231840.8263208465,""labor_demand_required_persons"":1299756.643093899,""recommended_annual_quota_persons"":10601.879686024151,""unemployment_reserve_sector_allocated_persons"":10684.358530620866}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,c83aa9e8f6b7eb93740816ac489a52e06546a22b00a32fe39865346045455122
TER073,Челябинская область,Уральский федеральный округ,2048,8548.58750509387,201594.95644589045,201594.95644589045,1770973.455804762,1570585.3463001635,25129.365540816412,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":201594.95644589045,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1570585.3463001635,""foreign_labor_stock_need_persons"":201594.95644589045,""labor_demand_required_persons"":1770973.455804762,""recommended_annual_quota_persons"":8548.58750509387,""unemployment_reserve_sector_allocated_persons"":25129.365540816412}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,f070c0bd068455e213d99c9d0201d6da77f3a0b2560398774b68335b763f4f9a
TER049,Чеченская Республика,Северо-Кавказский федеральный округ,2048,0.0,0.0,0.0,511662.1072306978,801934.0965481821,53729.58446785163,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":801934.0965481821,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":511662.1072306978,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":53729.58446785163}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,e4b5a22e3ed9e6a97465e11700848a6ca2b098c0fd2317b51575d609d8a34b86
TER057,Чувашская Республика - Чувашия,Приволжский федеральный округ,2048,2200.9367270031216,71436.79402438847,71436.79402438847,494849.1792275029,424012.93072072155,7208.219822248455,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":71436.79402438847,""domestic_sector_supply_total_with_unemployment_reserve_persons"":424012.93072072155,""foreign_labor_stock_need_persons"":71436.79402438847,""labor_demand_required_persons"":494849.1792275029,""recommended_annual_quota_persons"":2200.9367270031216,""unemployment_reserve_sector_allocated_persons"":7208.219822248455}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,cceb633656fa2430d935895e0749b3641b43a6923736ab38ade2aee9da8d92c2
TER096,Чукотский автономный округ,Дальневосточный федеральный округ (с 03.11.2018),2048,370.98636899499354,8632.589722430068,8632.589722430068,39781.20804807807,31168.56561540011,529.8656154628688,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2048,"{""cumulative_recommended_quota_persons"":8632.589722430068,""domestic_sector_supply_total_with_unemployment_reserve_persons"":31168.56561540011,""foreign_labor_stock_need_persons"":8632.589722430068,""labor_demand_required_persons"":39781.20804807807,""recommended_annual_quota_persons"":370.98636899499354,""unemployment_reserve_sector_allocated_persons"":529.8656154628688}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,1520025c58cbccc67dd592184d75f4beadef53c324cec70eb8b567b7d219fab3
