activity_id,okved_section,activity_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
OKVED_C,C,Обрабатывающие производства,2028,47452.19329067146,209447.82917183137,209453.0610088304,10146868.572983123,10144907.8314985,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":209453.0610088304,""domestic_sector_supply_total_with_unemployment_reserve_persons"":10144907.8314985,""foreign_labor_stock_need_persons"":209447.82917183137,""labor_demand_required_persons"":10146868.572983123,""recommended_annual_quota_persons"":47452.19329067146,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,8fce6e961d5a3426b67fd000ac2b1829f3d0102fa92c08668e21a021f05e3a23
OKVED_D,D,"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",2028,7076.516616529312,22726.661750694388,22726.661750694388,1570427.8691921455,1625470.169371631,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":22726.661750694388,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1625470.169371631,""foreign_labor_stock_need_persons"":22726.661750694388,""labor_demand_required_persons"":1570427.8691921455,""recommended_annual_quota_persons"":7076.516616529312,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,78acead420c2671805b16ae3bd5f70c45e0cda4f7a658172b521900060091881
OKVED_E,E,"Водоснабжение; водоотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений",2028,776.4068215120033,1312.590207153853,1314.4031859927672,670382.6360854873,743050.1425971704,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":1314.4031859927672,""domestic_sector_supply_total_with_unemployment_reserve_persons"":743050.1425971704,""foreign_labor_stock_need_persons"":1312.590207153853,""labor_demand_required_persons"":670382.6360854873,""recommended_annual_quota_persons"":776.4068215120033,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,4ad1d7e2850230deaf521b838015cdc9bcaa7600bbdd802a4a4879545f4d465c
OKVED_F,F,Строительство,2028,27518.559385428696,125580.7416702118,125580.7416702118,6668198.197479387,6708111.752110671,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":125580.7416702118,""domestic_sector_supply_total_with_unemployment_reserve_persons"":6708111.752110671,""foreign_labor_stock_need_persons"":125580.7416702118,""labor_demand_required_persons"":6668198.197479387,""recommended_annual_quota_persons"":27518.559385428696,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,5c7d98627d20a135903a3d37045c6714640626a3a76c699b8dff45298151b4a4
OKVED_G,G,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,2028,63205.91985412981,292341.37431077927,292341.37431077927,13509140.419908114,13478034.799527785,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":292341.37431077927,""domestic_sector_supply_total_with_unemployment_reserve_persons"":13478034.799527785,""foreign_labor_stock_need_persons"":292341.37431077927,""labor_demand_required_persons"":13509140.419908114,""recommended_annual_quota_persons"":63205.91985412981,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,a34db25ccbf8950ea3d8e2aead020efe9b9d6d3e3779823131a2e7d5526185fa
OKVED_H,H,Транспортировка и хранение,2028,28600.28816717123,123063.33274128221,123063.33274128221,6002627.632519803,6021969.5869446015,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":123063.33274128221,""domestic_sector_supply_total_with_unemployment_reserve_persons"":6021969.5869446015,""foreign_labor_stock_need_persons"":123063.33274128221,""labor_demand_required_persons"":6002627.632519803,""recommended_annual_quota_persons"":28600.28816717123,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,760ede355e4b947868d6dbe48a166d8d393aa600033f39070513ab63fc17dcaa
OKVED_I,I,Деятельность гостиниц и предприятий общественного питания,2028,7542.961643465994,20523.796236547612,20523.796236547612,2072121.2605504922,2137770.418694315,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":20523.796236547612,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2137770.418694315,""foreign_labor_stock_need_persons"":20523.796236547612,""labor_demand_required_persons"":2072121.2605504922,""recommended_annual_quota_persons"":7542.961643465994,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,26e798fe443d96ce5c2c41a465ab8181abaebcde42524d31c336028f50659fb2
OKVED_J,J,Деятельность в области информации и связи,2028,2832.9939383199962,5686.126311681801,5686.126311681801,1846273.216634532,1928255.2471319558,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":5686.126311681801,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1928255.2471319558,""foreign_labor_stock_need_persons"":5686.126311681801,""labor_demand_required_persons"":1846273.216634532,""recommended_annual_quota_persons"":2832.9939383199962,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,7bd6bb574c605790b58aa325d89ddd24f1d25f732b81a7038ef14b6db7921fc5
OKVED_K,K,Деятельность финансовая и страховая,2028,1299.064853977166,2291.8897402813823,2291.8897402813823,1272345.09257669,1350985.1226823523,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":2291.8897402813823,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1350985.1226823523,""foreign_labor_stock_need_persons"":2291.8897402813823,""labor_demand_required_persons"":1272345.09257669,""recommended_annual_quota_persons"":1299.064853977166,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,800236f2ec0e6fda4a3c2211194d87c530ee2d9d89c8e215d1a0026111edfd0e
OKVED_L,L,Деятельность по операциям с недвижимым имуществом,2028,6555.02659846359,17249.75630690196,17249.75630690196,1980355.4118066593,2048827.6762994614,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":17249.75630690196,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2048827.6762994614,""foreign_labor_stock_need_persons"":17249.75630690196,""labor_demand_required_persons"":1980355.4118066593,""recommended_annual_quota_persons"":6555.02659846359,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,e0163aabfd6958de59b5272691fa57f4c48a59361316d230279079e637183938
OKVED_M,M,"Деятельность профессиональная, научная и техническая",2028,7194.105292764521,23814.364191731507,23816.64087971046,2863364.0710516395,2938300.5748371277,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":23816.64087971046,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2938300.5748371277,""foreign_labor_stock_need_persons"":23814.364191731507,""labor_demand_required_persons"":2863364.0710516395,""recommended_annual_quota_persons"":7194.105292764521,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,bb8393b511276711f177262d40fd23e913fdda2ccf1fb7652223e3c08b104b2e
OKVED_N,N,Деятельность административная и сопутствующие дополнительные услуги,2028,8799.399047065757,27913.85357700646,27913.85357700646,2395890.861323971,2460523.2067049,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":27913.85357700646,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2460523.2067049,""foreign_labor_stock_need_persons"":27913.85357700646,""labor_demand_required_persons"":2395890.861323971,""recommended_annual_quota_persons"":8799.399047065757,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,3b4b9a37a9c7d2f59a9875ad6cfed5089ebb017d4d8b3b5c81b7ab75c4e02bfd
OKVED_O,O,Государственное управление и обеспечение военной безопасности; социальное обеспечение,2028,17008.67246595568,67758.29652909616,67758.29652909616,3454513.1879621646,3493611.9629586674,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":67758.29652909616,""domestic_sector_supply_total_with_unemployment_reserve_persons"":3493611.9629586674,""foreign_labor_stock_need_persons"":67758.29652909616,""labor_demand_required_persons"":3454513.1879621646,""recommended_annual_quota_persons"":17008.67246595568,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,6e8d0fae392a4dfa392409ab34375b9942ba3042834af3475bf4397d51f52c31
OKVED_P,P,Образование,2028,26655.973066699888,109792.26384707214,109792.26384707214,5475467.841847413,5507331.569912805,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":109792.26384707214,""domestic_sector_supply_total_with_unemployment_reserve_persons"":5507331.569912805,""foreign_labor_stock_need_persons"":109792.26384707214,""labor_demand_required_persons"":5475467.841847413,""recommended_annual_quota_persons"":26655.973066699888,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,481fdf1d7e60f267f0e490ec279ba44add455b13efa5cd88f7a8d9faf0b7e8ef
OKVED_Q,Q,Деятельность в области здравоохранения и социальных услуг,2028,22918.99692165852,91536.2807851527,91536.2807851527,4604659.034268238,4633026.36644952,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":91536.2807851527,""domestic_sector_supply_total_with_unemployment_reserve_persons"":4633026.36644952,""foreign_labor_stock_need_persons"":91536.2807851527,""labor_demand_required_persons"":4604659.034268238,""recommended_annual_quota_persons"":22918.99692165852,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,56f5db9a0617650d075f5b4a71172dd550b175d1f9ee39d94ad8f55a09f8cdb6
OKVED_R,R,"Деятельность в области культуры, спорта, организации досуга и развлечений",2028,2319.488087740622,5869.463714362088,5869.463714362088,1217197.3032029315,1289107.7906371963,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":5869.463714362088,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1289107.7906371963,""foreign_labor_stock_need_persons"":5869.463714362088,""labor_demand_required_persons"":1217197.3032029315,""recommended_annual_quota_persons"":2319.488087740622,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,3868c53e29879a9fa7abbd9e106cd3b801d0c080658c4637d0e9b5617bdcef5f
OKVED_S,S,Предоставление прочих видов услуг,2028,5329.7323609023,12510.782096527026,12510.782096527026,1804543.0034425578,1875616.0232810571,81694.93508611209,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":12510.782096527026,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1875616.0232810571,""foreign_labor_stock_need_persons"":12510.782096527026,""labor_demand_required_persons"":1804543.0034425578,""recommended_annual_quota_persons"":5329.7323609023,""unemployment_reserve_sector_allocated_persons"":81694.93508611209}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,e7d6c5357a9eb1d6c182a798791c1067a17098103ad05fc6c1b6cac10084bc24
OKVED_T,T,Деятельность домашних хозяйств как работодателей; недифференцированная деятельность частных домашних хозяйств по производству товаров и оказанию услуг для собственного потребления,2028,0.0,0.0,0.0,65008.720258312715,131218.4843979584,66840.77640547208,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2028,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":131218.4843979584,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":65008.720258312715,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":66840.77640547208}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,bb3ed02a6bf6f2273da41437d4c4df7394d205f8a61509202eff4043140daeb1
OKVED_A,A,"Сельское, лесное хозяйство, охота, рыболовство и рыбоводство",2029,22601.98920620829,116470.42188171923,116470.42188171923,4306831.230082671,4311003.194427637,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":116470.42188171923,""domestic_sector_supply_total_with_unemployment_reserve_persons"":4311003.194427637,""foreign_labor_stock_need_persons"":116470.42188171923,""labor_demand_required_persons"":4306831.230082671,""recommended_annual_quota_persons"":22601.98920620829,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,b47ef6315ce326901eb6bad902d3f536c5b5cb559d00768747b6f0c7b09712c0
OKVED_B,B,Добыча полезных ископаемых,2029,11639.102170432327,75216.89672229868,75216.89672229868,1430181.0919915067,1432604.0619954811,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":75216.89672229868,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1432604.0619954811,""foreign_labor_stock_need_persons"":75216.89672229868,""labor_demand_required_persons"":1430181.0919915067,""recommended_annual_quota_persons"":11639.102170432327,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,3d0b28c44f180f6c4d949f7a7f8761b7e1b888b96c3ebbf0d504c2ba0eba868d
OKVED_C,C,Обрабатывающие производства,2029,46636.86643932573,256084.69561115708,256089.92744815614,10078753.919212766,10013503.62009757,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":256089.92744815614,""domestic_sector_supply_total_with_unemployment_reserve_persons"":10013503.62009757,""foreign_labor_stock_need_persons"":256084.69561115708,""labor_demand_required_persons"":10078753.919212766,""recommended_annual_quota_persons"":46636.86643932573,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,9d74b04ce7331f4897d90e0441e4ae2adee98833d4897e3026c6399dec91ac16
OKVED_D,D,"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха",2029,7540.0704425185295,30266.732193212916,30266.732193212916,1594697.7070516942,1638728.3697263661,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":30266.732193212916,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1638728.3697263661,""foreign_labor_stock_need_persons"":30266.732193212916,""labor_demand_required_persons"":1594697.7070516942,""recommended_annual_quota_persons"":7540.0704425185295,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,3c18be6af2aaeb9639fa1f06f73229e8c6aca195d0fc5a5f71151f57a9353913
OKVED_E,E,"Водоснабжение; водоотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений",2029,781.2072882895386,2093.7974954433917,2095.610474282306,669484.8066637338,737676.3152399063,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":2095.610474282306,""domestic_sector_supply_total_with_unemployment_reserve_persons"":737676.3152399063,""foreign_labor_stock_need_persons"":2093.7974954433917,""labor_demand_required_persons"":669484.8066637338,""recommended_annual_quota_persons"":781.2072882895386,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,074a27a94bed62b609369bd9379745d7a2ffafa3e097cf45c3ea3c5afcb36ab1
