model_id,iso3,country,year,friendliness_ex_ante_score,friendliness_receptivity_index,observed_component_weighted_mean,conservative_lower_bound,optimistic_upper_bound,component_coverage_score,component_count_available,effective_weight_sum,survey_component_available,evidence_reliability_class,components_available,components_missing,is_unfriendly_430r,observation_status,source_key,source_title,source_url_or_file,source_period,retrieved_at,raw_value,unit,sha256_or_etag,normalization_method,weight_version,transform_script,rank_point_estimate,rank_best_case,rank_worst_case,rank_interval_width,actual_students_latest,revealed_educational_affinity,revealed_affinity_year,revealed_affinity_semantics,rank_for_display,rank_display_policy
friendliness_receptivity_ex_ante_v4,NGA,Nigeria,2025,61.73651995482624,61.73651995482624,68.05618454588652,44.23651995482624,79.23651995482624,0.65,3,0.65,True,moderate,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS;F_SURVEY_RUSSIA_ATTITUDE,F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.65, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT""], ""survey_component_available"": true}",0-100 index,f210e12ba1fd77878e499a7915d120d9d40261acaf140ed96e2e6c9b0eb9f4d6,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,113.0,1,212,211,1950.0,87.51223146337135,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,CRI,Costa Rica,2025,61.72128502284728,61.72128502284728,76.04730005077174,34.22128502284728,89.22128502284728,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,013eafdf9a2c59e274a75cc52f0c72848fc8c4d67cffa03fb33b0c24a063fea1,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,114.0,1,215,214,37.0,42.01810875251368,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,URY,Uruguay,2025,61.67943534092662,61.67943534092662,75.95430075761469,34.17943534092661,89.17943534092662,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,a0e3091f94b1fbe76833dcfac538ace14abad796e8472d07237a13acc44aed21,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,115.0,1,215,214,9.0,26.597382605122423,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,CHL,Chile,2025,61.59066252898791,61.59066252898791,75.75702784219536,34.09066252898791,89.09066252898792,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,9ea0ee8194b14ec0e29e9fdeef154cb69d422ac5be7c36ad293f9c72061e53c3,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,116.0,1,215,214,37.0,42.01810875251368,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,KEN,Kenya,2025,61.33862879786098,61.33862879786098,67.44404430440152,43.83862879786099,78.83862879786099,0.65,3,0.65,True,moderate,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS;F_SURVEY_RUSSIA_ATTITUDE,F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.65, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT""], ""survey_component_available"": true}",0-100 index,bc0077ee5caeff12750fb8023dbb9d1733202c95c36521b4946acc84cdbdf410,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,117.0,1,212,211,169.0,59.32410334308057,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,GTM,Guatemala,2025,61.21973080251748,61.21973080251748,74.9327351167055,33.719730802517475,88.71973080251749,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,0fc2a9a0572b57205a4eca4d5b55c8c3be6e4ddfe949ba0597d435f603b182d2,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,118.0,1,215,214,43.0,43.711539629915606,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,COD,"Congo, Dem. Rep.",2025,61.20106331726189,61.20106331726189,74.89125181613751,33.701063317261884,88.70106331726188,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,e7503b3f0646871d2a24a35d103bb3930046f63b60b422e92c01836b8a67d674,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,119.0,1,215,214,445.0,70.4653728862548,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,MWI,Malawi,2025,61.02799195229347,61.02799195229347,74.50664878287438,33.52799195229347,88.52799195229348,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,6fe3fc8fcb371de956cade5baaba76b96e87354f4ee7f105879558e7807b2e39,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,120.0,1,215,214,23.0,36.71000647169469,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,FJI,Fiji,2025,61.00551914526677,61.00551914526677,74.45670921170392,33.505519145266774,88.50551914526677,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,71469b0ca0f103bbd39f449b281cbbba746b65b47263fe741020f167a3a231f8,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,121.0,1,215,214,0.0,0.0,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,AFG,Afghanistan,2025,60.98093241087329,60.98093241087329,74.40207202416286,33.48093241087329,88.4809324108733,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,37d0672735d81cacc5aa30be9e3e27b87321fda4e44db32f09ae426d3658745f,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,122.0,1,215,214,1469.0,84.24235098413385,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,WSM,Samoa,2025,60.79980050541498,60.79980050541498,73.99955667869996,33.299800505414986,88.29980050541499,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,15322a6dcabed09df1618dd7037050b6d26f81c182f436d0feab6de0428726c4,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,123.0,1,216,215,0.0,0.0,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,PAN,Panama,2025,60.785099135617706,60.785099135617706,73.96688696803933,33.2850991356177,88.28509913561771,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,e3055d225c11aeb968a85b3c05dff28a39591700ac65bd25e64615f94c784a4c,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,124.0,1,216,215,41.0,43.17418244020643,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,TUV,Tuvalu,2025,60.277720639849385,60.277720639849385,72.8393791996653,32.777720639849385,87.77772063984939,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,ad017e99f1a8328fa6b7b310bbdc4eb1ef2473f173e6e933e560102f0f926f0d,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,125.0,1,216,215,0.0,0.0,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,LBR,Liberia,2025,60.103221044495605,60.103221044495605,72.45160232110133,32.6032210444956,87.6032210444956,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,e1f8b35621c23aab2b32a0c831e287b3d9ab5dd6c67cb3de3c42ffb5566c8947,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,126.0,1,216,215,17.0,33.386963091923114,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,XKX,Kosovo,2025,60.00000000000001,60.00000000000001,100.0,20.0,100.0,0.2,1,0.2,False,low,F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_DIPLOMATIC_ALIGNMENT;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.2, ""components_available"": [""F_POLICY_ACCESS""], ""components_missing"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,a0142daadea67a681dfaba08740b472d5cbb81c7fafa7be28f969d70ccc25e51,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,127.0,1,217,216,,,,,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,MAF,St. Martin (French part),2025,60.00000000000001,60.00000000000001,100.0,20.0,100.0,0.2,1,0.2,False,low,F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_DIPLOMATIC_ALIGNMENT;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.2, ""components_available"": [""F_POLICY_ACCESS""], ""components_missing"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,34c4186544596ca9e628322f49df7e06227672778164e241391186e42911cce7,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,127.0,1,217,216,,,,,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,NCL,New Caledonia,2025,60.00000000000001,60.00000000000001,100.0,20.0,100.0,0.2,1,0.2,False,low,F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_DIPLOMATIC_ALIGNMENT;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.2, ""components_available"": [""F_POLICY_ACCESS""], ""components_missing"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,a7bfe3a908c9264ab97ad6f070642aecc3f007ce783fb2cfbf54423b3b47dee3,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,127.0,1,217,216,,,,,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,FRO,Faroe Islands,2025,60.00000000000001,60.00000000000001,100.0,20.0,100.0,0.2,1,0.2,False,low,F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_DIPLOMATIC_ALIGNMENT;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.2, ""components_available"": [""F_POLICY_ACCESS""], ""components_missing"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,85d442291ae0693ac3ce094ffbdd458bd1b5befce9a715bffcb64c30d38a7d22,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,127.0,1,217,216,,,,,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,GRL,Greenland,2025,60.00000000000001,60.00000000000001,100.0,20.0,100.0,0.2,1,0.2,False,low,F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_DIPLOMATIC_ALIGNMENT;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.2, ""components_available"": [""F_POLICY_ACCESS""], ""components_missing"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,48693ffe2f6ad7ecc568337fc913372e92cd0d2b6af2fece87ce2d676d273702,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,127.0,1,217,216,,,,,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,HKG,"Hong Kong SAR, China",2025,60.00000000000001,60.00000000000001,100.0,20.0,100.0,0.2,1,0.2,False,low,F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_DIPLOMATIC_ALIGNMENT;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.2, ""components_available"": [""F_POLICY_ACCESS""], ""components_missing"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,0cb20f4680774d7a29c4d6db6611347f02a9c2e26067fd47dc09e4a60a070a95,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,127.0,1,217,216,2.0,12.690176560814932,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,CHI,Channel Islands,2025,60.00000000000001,60.00000000000001,100.0,20.0,100.0,0.2,1,0.2,False,low,F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_DIPLOMATIC_ALIGNMENT;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.2, ""components_available"": [""F_POLICY_ACCESS""], ""components_missing"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,480b80aa9be98b29a2deb99bea65b8eb4076f9e22a02570511846c3899087a03,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,127.0,1,217,216,,,,,,hidden_when_rank_interval_is_not_identifiable
